bw_req,latency_req,priority,prb_usage,queue_len,hour_of_day,prb_allocated,expected_latency,sla_ok,type_emergency,type_industry,type_normal
2.028,50,2,93.2,37,1,15,45.37,1,False,True,False
6.059,10,3,70.3,25,15,30,6.56,1,True,False,False
1.913,50,2,60.6,28,17,15,40.82,1,False,True,False
2.151,50,2,78.0,43,13,17,40.0,1,False,True,False
1.947,50,2,90.0,29,16,15,43.45,1,False,True,False
0.565,200,1,90.1,36,5,6,196.26,1,False,False,True
2.564,50,2,63.7,2,10,22,34.76,1,False,True,False
2.307,50,2,66.1,14,2,16,40.19,1,False,True,False
2.539,50,2,76.2,2,20,18,37.23,1,False,True,False
0.458,200,1,63.2,12,16,7,161.78,1,False,False,True
6.033,10,3,64.7,21,7,30,7.86,1,True,False,False
0.621,200,1,67.3,20,19,6,187.63,1,False,False,True
0.427,200,1,53.1,30,20,7,164.08,1,False,False,True
1.751,50,2,61.1,36,14,17,41.9,1,False,True,False
0.465,200,1,82.5,4,8,8,159.77,1,False,False,True
5.26,10,3,45.6,41,11,30,8.26,1,True,False,False
0.43,200,1,74.3,7,20,7,161.86,1,False,False,True
0.548,200,1,74.4,32,15,8,163.46,1,False,False,True
2.118,50,2,58.5,21,2,15,42.83,1,False,True,False
2.202,50,2,70.7,7,18,17,37.99,1,False,True,False
0.439,200,1,72.0,45,21,5,226.71,0,False,False,True
0.534,200,1,57.6,8,4,12,128.85,1,False,False,True
2.562,50,2,41.1,3,7,26,30.13,1,False,True,False
0.416,200,1,92.2,31,16,8,167.91,1,False,False,True
0.62,200,1,68.8,23,19,6,189.51,1,False,False,True
0.471,200,1,59.8,30,2,9,151.41,1,False,False,True
1.739,50,2,82.1,15,22,17,38.64,1,False,True,False
0.416,200,1,91.4,21,22,9,159.26,1,False,False,True
0.586,200,1,91.4,21,13,8,164.41,1,False,False,True
1.956,50,2,84.0,31,11,16,41.92,1,False,True,False
0.436,200,1,67.1,38,21,6,190.66,1,False,False,True
0.595,200,1,41.2,44,3,10,143.86,1,False,False,True
0.643,200,1,69.0,43,12,10,153.71,1,False,False,True
2.491,50,2,58.1,27,10,18,38.38,1,False,True,False
0.502,200,1,77.6,49,6,6,195.61,1,False,False,True
2.273,50,2,54.3,39,22,17,39.89,1,False,True,False
0.522,200,1,88.0,12,5,7,167.2,1,False,False,True
2.285,50,2,68.3,37,23,16,38.78,1,False,True,False
0.581,200,1,77.3,40,0,7,169.87,1,False,False,True
0.512,200,1,40.9,36,12,9,149.91,1,False,False,True
2.013,50,2,83.1,6,18,18,39.33,1,False,True,False
0.536,200,1,74.1,40,0,8,163.11,1,False,False,True
0.646,200,1,91.6,19,8,7,168.73,1,False,False,True
2.18,50,2,93.5,42,18,15,43.73,1,False,True,False
0.569,200,1,45.8,36,9,9,151.21,1,False,False,True
0.567,200,1,51.8,11,3,8,152.21,1,False,False,True
1.856,50,2,47.0,30,17,18,35.34,1,False,True,False
5.412,10,3,40.1,29,6,30,6.07,1,True,False,False
2.149,50,2,84.5,49,17,15,45.6,1,False,True,False
2.044,50,2,55.6,33,3,17,36.71,1,False,True,False
0.462,200,1,66.6,35,23,6,188.48,1,False,False,True
2.328,50,2,84.8,23,4,16,42.36,1,False,True,False
0.548,200,1,59.7,6,18,11,133.27,1,False,False,True
0.599,200,1,67.9,44,15,7,168.31,1,False,False,True
5.958,10,3,64.8,2,8,30,10.4,0,True,False,False
0.445,200,1,55.7,17,3,6,184.27,1,False,False,True
0.476,200,1,76.7,20,9,7,169.25,1,False,False,True
0.476,200,1,56.5,33,7,6,184.46,1,False,False,True
5.752,10,3,55.3,48,13,30,8.47,1,True,False,False
1.816,50,2,81.9,35,19,16,41.63,1,False,True,False
0.516,200,1,93.2,24,22,9,161.35,1,False,False,True
0.504,200,1,57.9,5,22,9,144.44,1,False,False,True
0.638,200,1,90.6,25,18,8,167.0,1,False,False,True
0.503,200,1,43.0,28,20,7,161.25,1,False,False,True
4.808,10,3,79.9,22,0,32,8.44,1,True,False,False
0.414,200,1,58.1,40,0,7,163.03,1,False,False,True
2.159,50,2,88.3,35,9,16,39.77,1,False,True,False
2.587,50,2,83.7,18,5,15,43.53,1,False,True,False
0.582,200,1,75.4,49,16,7,170.74,1,False,False,True
1.917,50,2,94.0,8,19,15,43.29,1,False,True,False
0.571,200,1,96.1,4,7,9,157.78,1,False,False,True
0.505,200,1,64.0,15,18,6,188.26,1,False,False,True
2.583,50,2,69.8,13,19,15,40.02,1,False,True,False
0.646,200,1,42.3,17,10,8,150.41,1,False,False,True
0.635,200,1,82.8,40,4,5,227.75,0,False,False,True
0.417,200,1,70.9,26,20,9,155.93,1,False,False,True
2.581,50,2,51.0,25,11,18,36.47,1,False,True,False
2.379,50,2,77.4,33,13,15,44.13,1,False,True,False
0.524,200,1,92.4,9,6,10,150.29,1,False,False,True
2.097,50,2,89.3,10,4,16,42.83,1,False,True,False
2.495,50,2,82.1,9,14,18,39.27,1,False,True,False
0.579,200,1,84.5,34,23,9,160.9,1,False,False,True
2.23,50,2,57.4,7,11,20,39.09,1,False,True,False
0.447,200,1,65.7,17,16,10,144.25,1,False,False,True
6.17,10,3,96.0,34,13,30,9.67,1,True,False,False
0.596,200,1,88.5,15,3,5,226.96,0,False,False,True
0.546,200,1,41.3,47,4,7,163.4,1,False,False,True
1.976,50,2,52.4,42,16,17,38.64,1,False,True,False
2.273,50,2,81.6,12,3,15,41.23,1,False,True,False
0.488,200,1,93.2,37,16,7,174.01,1,False,False,True
0.434,200,1,87.8,25,16,5,225.35,0,False,False,True
0.613,200,1,68.6,22,23,6,190.22,1,False,False,True
2.375,50,2,75.6,14,23,15,40.05,1,False,True,False
1.966,50,2,41.0,23,11,17,35.71,1,False,True,False
0.408,200,1,52.9,37,20,9,148.87,1,False,False,True
0.555,200,1,73.8,31,12,8,160.47,1,False,False,True
0.635,200,1,69.3,14,17,8,156.59,1,False,False,True
0.54,200,1,74.3,6,14,11,141.41,1,False,False,True
0.47,200,1,88.9,3,10,11,143.56,1,False,False,True
0.422,200,1,54.6,20,4,10,144.97,1,False,False,True
1.99,50,2,42.6,42,11,19,36.95,1,False,True,False
0.644,200,1,40.9,47,15,11,137.49,1,False,False,True
0.414,200,1,67.5,39,22,6,190.23,1,False,False,True
6.457,10,3,76.9,44,18,30,5.42,1,True,False,False
0.486,200,1,58.5,14,2,10,143.91,1,False,False,True
0.61,200,1,68.5,15,12,10,148.6,1,False,False,True
0.481,200,1,58.4,49,14,8,162.47,1,False,False,True
0.421,200,1,48.8,6,11,13,122.31,1,False,False,True
0.56,200,1,46.5,5,23,10,138.59,1,False,False,True
4.032,10,3,71.8,37,15,30,9.56,1,True,False,False
0.526,200,1,42.1,37,8,8,154.3,1,False,False,True
0.59,200,1,41.0,6,2,10,138.5,1,False,False,True
0.569,200,1,58.2,45,13,6,188.84,1,False,False,True
2.268,50,2,84.1,10,23,16,43.0,1,False,True,False
1.947,50,2,74.9,36,18,15,41.95,1,False,True,False
0.524,200,1,87.6,43,20,8,171.94,1,False,False,True
0.467,200,1,66.8,12,18,6,188.45,1,False,False,True
0.42,200,1,78.6,34,7,8,163.43,1,False,False,True
0.59,200,1,59.3,20,23,9,148.46,1,False,False,True
0.504,200,1,81.2,47,22,9,161.58,1,False,False,True
0.545,200,1,60.5,47,22,8,163.42,1,False,False,True
0.403,200,1,59.4,25,0,9,153.14,1,False,False,True
1.695,50,2,57.8,15,19,15,38.23,1,False,True,False
0.601,200,1,96.5,23,18,5,230.4,0,False,False,True
0.541,200,1,67.4,40,9,10,148.58,1,False,False,True
2.529,50,2,57.1,7,19,21,33.79,1,False,True,False
1.954,50,2,63.7,13,15,16,40.85,1,False,True,False
4.23,10,3,80.6,20,23,30,8.72,1,True,False,False
0.624,200,1,92.1,31,4,8,169.03,1,False,False,True
4.85,10,3,71.4,25,1,31,5.21,1,True,False,False
0.617,200,1,54.9,35,22,9,152.45,1,False,False,True
0.453,200,1,55.8,38,11,7,165.08,1,False,False,True
0.594,200,1,82.7,45,18,7,173.67,1,False,False,True
0.595,200,1,40.3,48,8,7,160.13,1,False,False,True
4.869,10,3,51.4,15,9,31,8.91,1,True,False,False
0.408,200,1,74.2,5,11,9,149.47,1,False,False,True
0.499,200,1,48.2,28,16,8,152.25,1,False,False,True
0.587,200,1,95.5,1,15,9,158.9,1,False,False,True
1.84,50,2,67.7,4,23,21,34.41,1,False,True,False
0.491,200,1,68.9,13,11,9,153.78,1,False,False,True
0.611,200,1,46.7,12,3,7,156.46,1,False,False,True
0.513,200,1,51.7,34,0,10,145.5,1,False,False,True
0.609,200,1,74.9,9,7,8,155.62,1,False,False,True
0.492,200,1,78.4,46,9,6,194.6,1,False,False,True
0.456,200,1,91.0,18,19,6,192.94,1,False,False,True
0.473,200,1,58.6,8,13,8,151.41,1,False,False,True
0.518,200,1,94.9,49,1,6,201.55,0,False,False,True
2.382,50,2,72.7,14,17,17,40.31,1,False,True,False
1.855,50,2,76.5,42,17,15,40.33,1,False,True,False
1.741,50,2,93.0,38,8,16,43.06,1,False,True,False
2.032,50,2,86.2,27,8,15,40.87,1,False,True,False
1.767,50,2,54.7,36,15,18,38.58,1,False,True,False
0.598,200,1,69.9,9,21,11,142.36,1,False,False,True
4.716,10,3,84.7,44,12,30,7.71,1,True,False,False
0.504,200,1,88.4,4,11,9,157.76,1,False,False,True
2.392,50,2,88.8,44,20,15,41.13,1,False,True,False
1.907,50,2,64.9,22,14,17,42.19,1,False,True,False
5.272,10,3,88.3,24,7,30,7.8,1,True,False,False
2.138,50,2,67.4,12,7,19,36.58,1,False,True,False
0.642,200,1,65.4,44,6,7,168.22,1,False,False,True
0.586,200,1,91.6,15,20,6,195.4,1,False,False,True
2.47,50,2,54.3,13,17,19,37.34,1,False,True,False
0.515,200,1,41.1,23,20,11,131.87,1,False,False,True
0.487,200,1,51.8,38,19,6,184.01,1,False,False,True
0.461,200,1,53.6,17,14,7,160.84,1,False,False,True
0.583,200,1,72.6,27,0,7,164.25,1,False,False,True
0.453,200,1,42.0,35,0,7,160.46,1,False,False,True
0.582,200,1,62.1,32,21,7,163.18,1,False,False,True
0.646,200,1,50.1,15,3,10,142.78,1,False,False,True
4.718,10,3,74.4,4,2,32,5.37,1,True,False,False
0.564,200,1,72.7,5,1,10,147.62,1,False,False,True
0.632,200,1,64.3,15,8,7,165.01,1,False,False,True
0.626,200,1,43.8,34,21,11,139.57,1,False,False,True
0.524,200,1,59.4,22,12,6,185.27,1,False,False,True
0.649,200,1,70.5,31,14,6,193.16,1,False,False,True
1.955,50,2,57.9,5,1,23,35.79,1,False,True,False
0.415,200,1,73.9,13,8,10,150.16,1,False,False,True
0.546,200,1,40.6,28,10,7,155.47,1,False,False,True
0.627,200,1,95.0,4,13,9,156.5,1,False,False,True
0.533,200,1,62.5,29,21,9,155.31,1,False,False,True
0.603,200,1,52.0,8,9,12,129.62,1,False,False,True
2.405,50,2,73.1,20,6,15,40.36,1,False,True,False
0.533,200,1,95.6,12,18,7,169.48,1,False,False,True
0.509,200,1,95.6,33,20,6,197.85,1,False,False,True
0.641,200,1,55.5,46,12,10,150.38,1,False,False,True
2.282,50,2,90.1,26,21,15,44.41,1,False,True,False
0.467,200,1,86.7,33,16,8,165.74,1,False,False,True
0.424,200,1,92.0,3,10,9,158.88,1,False,False,True
0.583,200,1,47.1,16,19,8,148.79,1,False,False,True
0.502,200,1,88.2,23,20,9,158.22,1,False,False,True
0.404,200,1,50.0,38,19,6,184.62,1,False,False,True
2.528,50,2,55.6,24,14,16,42.67,1,False,True,False
2.37,50,2,72.4,39,1,16,39.66,1,False,True,False
0.608,200,1,50.9,48,0,8,161.01,1,False,False,True
0.59,200,1,91.4,16,11,8,163.49,1,False,False,True
5.212,10,3,81.9,30,19,32,6.67,1,True,False,False
6.183,10,3,68.0,15,4,30,9.99,1,True,False,False
2.393,50,2,70.3,18,17,15,42.8,1,False,True,False
0.524,200,1,55.2,48,21,8,157.96,1,False,False,True
2.327,50,2,95.7,46,7,15,45.27,1,False,True,False
0.429,200,1,89.2,7,16,10,152.32,1,False,False,True
0.418,200,1,54.4,47,10,7,164.32,1,False,False,True
5.902,10,3,68.8,32,21,30,5.34,1,True,False,False
0.519,200,1,77.9,46,7,6,197.43,1,False,False,True
1.681,50,2,92.1,38,10,15,42.42,1,False,True,False
0.418,200,1,91.5,6,15,7,170.2,1,False,False,True
2.397,50,2,52.9,36,1,18,39.14,1,False,True,False
0.472,200,1,49.0,16,14,8,152.17,1,False,False,True
0.427,200,1,46.4,16,0,7,154.82,1,False,False,True
1.847,50,2,40.3,48,3,17,39.95,1,False,True,False
4.246,10,3,40.7,17,7,30,5.64,1,True,False,False
0.57,200,1,81.2,35,21,7,170.17,1,False,False,True
1.819,50,2,85.9,10,21,15,40.52,1,False,True,False
0.466,200,1,40.7,22,19,9,144.67,1,False,False,True
0.511,200,1,69.9,41,2,9,159.89,1,False,False,True
0.434,200,1,55.3,30,21,7,163.14,1,False,False,True
0.621,200,1,63.0,11,5,11,137.11,1,False,False,True
0.532,200,1,77.4,47,11,9,162.61,1,False,False,True
0.437,200,1,41.4,45,9,8,156.02,1,False,False,True
0.42,200,1,44.2,12,22,8,151.3,1,False,False,True
1.987,50,2,45.6,47,16,19,40.65,1,False,True,False
1.931,50,2,42.7,31,10,18,40.55,1,False,True,False
0.431,200,1,93.1,18,3,7,172.61,1,False,False,True
0.472,200,1,54.2,23,15,8,154.36,1,False,False,True
0.49,200,1,60.2,11,7,9,151.75,1,False,False,True
6.157,10,3,76.5,20,13,30,10.09,0,True,False,False
0.615,200,1,96.4,34,1,5,232.7,0,False,False,True
1.947,50,2,84.7,3,18,19,38.92,1,False,True,False
2.13,50,2,71.7,32,10,17,41.04,1,False,True,False
0.611,200,1,65.1,46,8,6,194.62,1,False,False,True
2.393,50,2,89.1,46,3,15,42.4,1,False,True,False
0.566,200,1,67.1,36,5,6,189.21,1,False,False,True
1.815,50,2,62.6,13,5,18,37.15,1,False,True,False
0.44,200,1,64.7,32,19,10,147.01,1,False,False,True
0.623,200,1,87.5,38,12,6,194.28,1,False,False,True
1.783,50,2,51.2,30,4,16,42.55,1,False,True,False
1.609,50,2,92.7,41,14,17,44.18,1,False,True,False
0.441,200,1,47.1,22,23,11,133.96,1,False,False,True
0.476,200,1,70.2,2,9,10,142.41,1,False,False,True
0.44,200,1,67.0,9,20,8,155.79,1,False,False,True
5.164,10,3,45.3,16,4,32,7.03,1,True,False,False
0.472,200,1,54.4,1,5,12,125.64,1,False,False,True
0.431,200,1,76.4,19,7,6,192.79,1,False,False,True
0.531,200,1,88.4,38,14,9,161.05,1,False,False,True
0.593,200,1,94.6,31,1,5,231.78,0,False,False,True
2.368,50,2,88.9,9,21,18,40.32,1,False,True,False
2.124,50,2,68.8,20,17,17,39.54,1,False,True,False
0.531,200,1,52.2,18,1,10,139.13,1,False,False,True
0.635,200,1,94.1,40,19,6,197.89,1,False,False,True
2.289,50,2,69.3,7,11,17,38.09,1,False,True,False
0.615,200,1,65.0,22,22,7,164.66,1,False,False,True
1.945,50,2,86.2,3,13,16,42.49,1,False,True,False
4.346,10,3,73.0,15,19,32,8.12,1,True,False,False
1.957,50,2,50.9,23,7,19,36.58,1,False,True,False
2.483,50,2,52.7,33,6,16,42.1,1,False,True,False
0.586,200,1,72.7,30,10,8,161.46,1,False,False,True
0.603,200,1,62.0,49,11,10,149.93,1,False,False,True
2.003,50,2,63.1,36,2,15,38.59,1,False,True,False
6.441,10,3,91.2,16,16,31,10.21,0,True,False,False
0.603,200,1,51.2,35,21,10,147.69,1,False,False,True
2.166,50,2,56.3,6,5,18,38.15,1,False,True,False
0.46,200,1,81.9,31,21,7,171.85,1,False,False,True
2.44,50,2,95.8,16,5,15,42.83,1,False,True,False
0.629,200,1,96.1,39,3,5,231.38,0,False,False,True
1.765,50,2,92.5,44,22,16,43.17,1,False,True,False
5.382,10,3,85.0,26,8,30,5.77,1,True,False,False
1.913,50,2,69.6,32,3,17,41.15,1,False,True,False
2.035,50,2,96.8,1,16,16,44.54,1,False,True,False
0.591,200,1,46.5,31,2,9,148.68,1,False,False,True
0.533,200,1,55.4,10,19,7,157.49,1,False,False,True
1.739,50,2,50.4,20,12,18,38.94,1,False,True,False
6.194,10,3,44.5,43,0,30,9.78,1,True,False,False
0.466,200,1,73.4,46,23,9,159.22,1,False,False,True
0.417,200,1,61.2,37,5,9,152.22,1,False,False,True
0.517,200,1,73.2,40,22,8,166.45,1,False,False,True
0.63,200,1,45.2,35,15,11,135.0,1,False,False,True
0.446,200,1,55.3,32,15,7,160.27,1,False,False,True
0.402,200,1,94.1,28,16,9,164.9,1,False,False,True
0.646,200,1,45.6,4,15,11,133.9,1,False,False,True
0.579,200,1,70.8,29,19,6,187.77,1,False,False,True
2.046,50,2,43.8,24,14,15,37.71,1,False,True,False
2.168,50,2,40.8,7,19,24,35.16,1,False,True,False
2.569,50,2,70.0,15,12,15,38.91,1,False,True,False
0.592,200,1,81.8,16,17,5,225.43,0,False,False,True
0.541,200,1,41.1,26,22,7,155.5,1,False,False,True
0.552,200,1,65.4,13,19,8,158.67,1,False,False,True
5.546,10,3,76.2,17,13,32,7.11,1,True,False,False
0.455,200,1,65.3,12,3,8,156.27,1,False,False,True
0.491,200,1,65.9,2,4,13,123.97,1,False,False,True
2.433,50,2,66.2,15,0,16,37.38,1,False,True,False
0.643,200,1,74.2,26,1,6,188.69,1,False,False,True
0.439,200,1,61.9,17,0,10,142.03,1,False,False,True
0.648,200,1,94.5,1,7,8,164.59,1,False,False,True
0.457,200,1,58.9,40,5,10,150.38,1,False,False,True
0.579,200,1,51.1,37,7,6,184.29,1,False,False,True
0.574,200,1,76.9,46,16,5,226.46,0,False,False,True
0.644,200,1,65.2,1,3,13,125.57,1,False,False,True
0.491,200,1,68.7,1,18,11,135.69,1,False,False,True
1.915,50,2,82.7,25,6,15,44.91,1,False,True,False
0.631,200,1,50.3,44,0,6,189.71,1,False,False,True
1.964,50,2,41.3,13,21,17,38.41,1,False,True,False
2.42,50,2,73.4,10,21,15,41.69,1,False,True,False
0.483,200,1,79.1,45,21,8,165.11,1,False,False,True
0.474,200,1,96.5,25,8,5,232.34,0,False,False,True
0.443,200,1,63.0,18,0,10,144.75,1,False,False,True
1.821,50,2,79.4,36,23,15,45.67,1,False,True,False
2.291,50,2,42.0,31,7,18,36.67,1,False,True,False
2.116,50,2,76.0,37,3,15,45.34,1,False,True,False
2.402,50,2,79.5,31,5,15,44.66,1,False,True,False
0.546,200,1,93.2,10,13,7,168.29,1,False,False,True
1.945,50,2,57.2,18,14,18,38.0,1,False,True,False
0.51,200,1,41.7,23,13,9,145.87,1,False,False,True
1.773,50,2,54.1,3,7,20,34.9,1,False,True,False
0.405,200,1,89.4,31,10,7,173.17,1,False,False,True
1.712,50,2,95.3,40,5,15,43.49,1,False,True,False
5.897,10,3,73.3,45,11,30,8.46,1,True,False,False
4.413,10,3,94.5,6,4,30,6.29,1,True,False,False
0.404,200,1,84.4,47,0,7,177.15,1,False,False,True
0.438,200,1,55.0,23,19,7,159.04,1,False,False,True
0.461,200,1,79.7,29,17,9,156.03,1,False,False,True
0.46,200,1,59.7,21,6,9,151.7,1,False,False,True
4.145,10,3,77.5,26,11,31,8.85,1,True,False,False
0.633,200,1,55.5,16,1,6,185.97,1,False,False,True
0.596,200,1,89.4,19,11,7,171.36,1,False,False,True
1.974,50,2,96.2,13,23,15,42.86,1,False,True,False
2.135,50,2,40.3,21,2,16,36.75,1,False,True,False
2.429,50,2,71.5,6,2,20,38.48,1,False,True,False
2.173,50,2,84.0,18,3,15,41.13,1,False,True,False
0.402,200,1,77.4,31,22,8,162.93,1,False,False,True
1.912,50,2,76.3,17,11,17,40.27,1,False,True,False
2.505,50,2,74.5,24,19,15,40.23,1,False,True,False
2.216,50,2,96.7,36,18,17,42.42,1,False,True,False
0.523,200,1,51.7,34,20,7,162.15,1,False,False,True
0.561,200,1,54.6,33,0,6,184.63,1,False,False,True
1.767,50,2,49.7,47,1,15,40.09,1,False,True,False
2.263,50,2,73.8,18,2,15,38.91,1,False,True,False
1.759,50,2,95.7,35,7,16,42.49,1,False,True,False
0.401,200,1,42.3,7,12,9,143.34,1,False,False,True
4.343,10,3,69.5,20,10,30,7.71,1,True,False,False
0.427,200,1,76.8,33,11,9,160.26,1,False,False,True
0.437,200,1,87.9,49,11,7,174.18,1,False,False,True
0.566,200,1,81.6,20,7,7,171.29,1,False,False,True
1.634,50,2,67.5,7,21,17,40.21,1,False,True,False
0.458,200,1,49.7,44,1,9,149.58,1,False,False,True
0.533,200,1,45.7,2,6,10,137.42,1,False,False,True
1.861,50,2,46.8,14,12,16,39.99,1,False,True,False
2.14,50,2,94.1,9,8,15,43.41,1,False,True,False
2.468,50,2,82.2,45,9,15,45.88,1,False,True,False
1.829,50,2,82.1,45,19,17,41.54,1,False,True,False
2.226,50,2,71.4,25,3,16,42.21,1,False,True,False
0.486,200,1,52.8,22,23,10,144.1,1,False,False,True
0.519,200,1,77.2,40,19,5,230.08,0,False,False,True
0.477,200,1,93.0,9,13,10,149.82,1,False,False,True
2.241,50,2,41.0,25,16,20,33.94,1,False,True,False
0.647,200,1,84.1,39,6,9,161.43,1,False,False,True
1.888,50,2,54.4,45,12,15,40.7,1,False,True,False
0.459,200,1,64.5,13,22,10,143.5,1,False,False,True
1.991,50,2,56.3,4,9,19,34.49,1,False,True,False
2.024,50,2,44.4,47,22,16,39.88,1,False,True,False
0.614,200,1,50.5,11,14,10,140.68,1,False,False,True
2.516,50,2,88.4,15,21,16,39.52,1,False,True,False
0.643,200,1,90.2,23,7,5,229.61,0,False,False,True
0.409,200,1,82.5,14,6,5,220.95,0,False,False,True
0.483,200,1,67.9,12,23,7,164.55,1,False,False,True
0.427,200,1,83.4,6,12,7,166.53,1,False,False,True
0.452,200,1,49.1,29,0,9,151.8,1,False,False,True
4.306,10,3,68.6,27,3,30,4.99,1,True,False,False
0.502,200,1,96.6,34,15,8,168.59,1,False,False,True
0.442,200,1,85.9,10,0,9,153.8,1,False,False,True
5.774,10,3,40.1,24,2,30,8.85,1,True,False,False
2.423,50,2,77.0,13,23,15,42.83,1,False,True,False
0.465,200,1,90.0,28,8,9,162.62,1,False,False,True
0.576,200,1,79.3,6,16,10,147.71,1,False,False,True
0.609,200,1,85.2,33,6,8,167.48,1,False,False,True
1.763,50,2,45.0,7,11,21,35.35,1,False,True,False
0.577,200,1,81.5,17,4,7,168.27,1,False,False,True
2.485,50,2,76.0,49,16,15,45.16,1,False,True,False
0.447,200,1,46.5,25,9,9,148.87,1,False,False,True
0.407,200,1,95.0,16,15,7,174.68,1,False,False,True
1.959,50,2,69.4,49,2,16,43.48,1,False,True,False
0.461,200,1,65.2,25,5,9,155.11,1,False,False,True
0.55,200,1,60.5,18,2,6,183.0,1,False,False,True
0.626,200,1,42.1,7,21,10,134.28,1,False,False,True
0.414,200,1,54.2,48,10,8,161.34,1,False,False,True
0.445,200,1,79.5,10,2,9,152.38,1,False,False,True
0.406,200,1,45.1,41,12,9,150.94,1,False,False,True
6.418,10,3,84.2,33,23,31,10.04,0,True,False,False
2.265,50,2,52.3,48,8,19,39.96,1,False,True,False
2.266,50,2,62.5,1,18,24,36.25,1,False,True,False
0.547,200,1,89.5,32,6,5,227.94,0,False,False,True
0.405,200,1,55.3,43,9,9,153.89,1,False,False,True
1.9,50,2,59.5,20,15,17,40.29,1,False,True,False
0.563,200,1,51.6,26,9,10,145.02,1,False,False,True
0.491,200,1,72.5,16,8,7,163.2,1,False,False,True
0.442,200,1,62.0,40,20,10,146.5,1,False,False,True
1.979,50,2,83.7,3,10,17,40.63,1,False,True,False
0.422,200,1,49.9,6,1,11,134.49,1,False,False,True
1.971,50,2,91.6,49,9,17,44.01,1,False,True,False
4.362,10,3,43.7,45,1,30,10.59,0,True,False,False
0.605,200,1,55.2,9,12,12,130.08,1,False,False,True
1.957,50,2,64.3,6,11,19,37.52,1,False,True,False
4.283,10,3,73.7,30,5,30,7.36,1,True,False,False
0.429,200,1,43.4,5,7,13,120.87,1,False,False,True
1.673,50,2,92.1,21,9,15,45.28,1,False,True,False
0.501,200,1,67.2,35,20,8,163.16,1,False,False,True
1.8,50,2,71.9,34,22,15,44.0,1,False,True,False
1.715,50,2,71.2,18,18,15,42.55,1,False,True,False
2.103,50,2,93.6,6,9,17,43.48,1,False,True,False
1.98,50,2,74.1,11,23,15,42.08,1,False,True,False
0.518,200,1,43.8,32,11,9,148.18,1,False,False,True
0.569,200,1,58.0,33,8,8,157.81,1,False,False,True
0.42,200,1,53.0,15,0,10,142.39,1,False,False,True
0.637,200,1,81.2,47,4,9,163.2,1,False,False,True
5.214,10,3,76.3,2,21,32,10.12,0,True,False,False
0.539,200,1,79.9,26,19,7,170.32,1,False,False,True
0.636,200,1,73.1,23,11,9,154.68,1,False,False,True
0.5,200,1,92.1,36,12,6,199.5,1,False,False,True
5.148,10,3,59.0,8,15,31,4.78,1,True,False,False
0.489,200,1,68.2,8,9,9,147.71,1,False,False,True
0.474,200,1,54.9,39,5,6,190.5,1,False,False,True
2.391,50,2,73.0,2,0,21,34.24,1,False,True,False
0.527,200,1,74.4,45,20,5,228.55,0,False,False,True
5.664,10,3,65.0,9,11,32,9.74,1,True,False,False
0.425,200,1,91.5,45,13,5,233.37,0,False,False,True
0.461,200,1,61.9,43,9,10,149.69,1,False,False,True
0.539,200,1,80.0,41,0,5,225.71,0,False,False,True
0.546,200,1,80.3,23,6,6,192.92,1,False,False,True
5.269,10,3,45.1,21,11,30,9.38,1,True,False,False
0.634,200,1,67.3,14,20,6,183.73,1,False,False,True
0.459,200,1,93.6,37,5,7,177.92,1,False,False,True
5.964,10,3,45.1,11,18,30,5.76,1,True,False,False
0.487,200,1,42.9,19,20,11,131.54,1,False,False,True
0.535,200,1,70.0,13,19,9,154.38,1,False,False,True
2.15,50,2,64.2,44,19,18,40.69,1,False,True,False
2.375,50,2,48.7,10,1,19,38.66,1,False,True,False
6.373,10,3,78.7,7,7,30,7.83,1,True,False,False
0.414,200,1,80.0,36,1,9,159.32,1,False,False,True
0.479,200,1,49.5,6,20,10,136.19,1,False,False,True
0.549,200,1,84.2,35,18,6,193.06,1,False,False,True
